idx,id,datetime,platform,cloud,collection_category,processing_level,has_lwir11,has_qa_pixel,date,month,out_file,out_exists
579,LC08_L2SP_196024_20230405_02_T1,2023-04-05T10:21:11.502167Z,landsat-8,6.71,T1,NA,TRUE,TRUE,2023-04-05,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230405_lc08_l2sp_196024_20230405_02_t1_LST_C.tif,TRUE
580,LC09_L2SP_197025_20230404_02_T1,2023-04-04T10:28:01.711395Z,landsat-9,1.83,T1,NA,TRUE,TRUE,2023-04-04,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230404_lc09_l2sp_197025_20230404_02_t1_LST_C.tif,TRUE
581,LC09_L2SP_197024_20230404_02_T1,2023-04-04T10:27:37.828851Z,landsat-9,0.61,T1,NA,TRUE,TRUE,2023-04-04,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230404_lc09_l2sp_197024_20230404_02_t1_LST_C.tif,TRUE
582,LC09_L2SP_196025_20230328_02_T1,2023-03-28T10:21:52.126608Z,landsat-9,79.94,T1,NA,TRUE,TRUE,2023-03-28,3,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230328_lc09_l2sp_196025_20230328_02_t1_LST_C.tif,FALSE
583,LC09_L2SP_196024_20230328_02_T1,2023-03-28T10:21:28.248301Z,landsat-9,85.35,T1,NA,TRUE,TRUE,2023-03-28,3,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230328_lc09_l2sp_196024_20230328_02_t1_LST_C.tif,FALSE
584,LE07_L2SP_197025_20230328_02_T1,2023-03-28T08:28:46.185553Z,landsat-7,66,T1,NA,FALSE,TRUE,2023-03-28,3,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230328_le07_l2sp_197025_20230328_02_t1_LST_C.tif,FALSE
585,LE07_L2SP_197024_20230328_02_T1,2023-03-28T08:28:22.351397Z,landsat-7,47,T1,NA,FALSE,TRUE,2023-03-28,3,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230328_le07_l2sp_197024_20230328_02_t1_LST_C.tif,FALSE
586,LC08_L2SP_197025_20230327_02_T1,2023-03-27T10:27:53.834677Z,landsat-8,62.13,T1,NA,TRUE,TRUE,2023-03-27,3,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230327_lc08_l2sp_197025_20230327_02_t1_LST_C.tif,FALSE
587,LC08_L2SP_197024_20230327_02_T1,2023-03-27T10:27:29.952109Z,landsat-8,50.73,T1,NA,TRUE,TRUE,2023-03-27,3,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230327_lc08_l2sp_197024_20230327_02_t1_LST_C.tif,FALSE
588,LE07_L2SP_196025_20230323_02_T2,2023-03-23T08:24:29.516282Z,landsat-7,100,T2,NA,FALSE,TRUE,2023-03-23,3,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230323_le07_l2sp_196025_20230323_02_t2_LST_C.tif,FALSE
589,LE07_L2SP_196024_20230323_02_T2,2023-03-23T08:24:05.681825Z,landsat-7,100,T2,NA,FALSE,TRUE,2023-03-23,3,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230323_le07_l2sp_196024_20230323_02_t2_LST_C.tif,FALSE
590,LC08_L2SP_196025_20230320_02_T2,2023-03-20T10:21:47.278541Z,landsat-8,96.88,T2,NA,TRUE,TRUE,2023-03-20,3,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230320_lc08_l2sp_196025_20230320_02_t2_LST_C.tif,FALSE
591,LC08_L2SP_196024_20230320_02_T2,2023-03-20T10:21:23.404444Z,landsat-8,100,T2,NA,TRUE,TRUE,2023-03-20,3,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230320_lc08_l2sp_196024_20230320_02_t2_LST_C.tif,FALSE
592,LC09_L2SP_197025_20230319_02_T2,2023-03-19T10:28:12.212479Z,landsat-9,92.51,T2,NA,TRUE,TRUE,2023-03-19,3,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230319_lc09_l2sp_197025_20230319_02_t2_LST_C.tif,FALSE
593,LC09_L2SP_197024_20230319_02_T1,2023-03-19T10:27:48.329937Z,landsat-9,69.61,T1,NA,TRUE,TRUE,2023-03-19,3,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230319_lc09_l2sp_197024_20230319_02_t1_LST_C.tif,FALSE
594,LC08_L2SP_197025_20230311_02_T1,2023-03-11T10:28:03.260514Z,landsat-8,60.07,T1,NA,TRUE,TRUE,2023-03-11,3,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230311_lc08_l2sp_197025_20230311_02_t1_LST_C.tif,FALSE
595,LC08_L2SP_197024_20230311_02_T1,2023-03-11T10:27:39.382182Z,landsat-8,56.87,T1,NA,TRUE,TRUE,2023-03-11,3,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230311_lc08_l2sp_197024_20230311_02_t1_LST_C.tif,FALSE
596,LE07_L2SP_197025_20230311_02_T1,2023-03-11T08:33:46.127059Z,landsat-7,13,T1,NA,FALSE,TRUE,2023-03-11,3,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230311_le07_l2sp_197025_20230311_02_t1_LST_C.tif,FALSE
597,LE07_L2SP_197024_20230311_02_T1,2023-03-11T08:33:22.292679Z,landsat-7,9,T1,NA,FALSE,TRUE,2023-03-11,3,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230311_le07_l2sp_197024_20230311_02_t1_LST_C.tif,FALSE
598,LE07_L2SP_196025_20230306_02_T2,2023-03-06T08:29:19.286972Z,landsat-7,98,T2,NA,FALSE,TRUE,2023-03-06,3,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230306_le07_l2sp_196025_20230306_02_t2_LST_C.tif,FALSE
599,LE07_L2SP_196024_20230306_02_T1,2023-03-06T08:28:55.452727Z,landsat-7,93,T1,NA,FALSE,TRUE,2023-03-06,3,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230306_le07_l2sp_196024_20230306_02_t1_LST_C.tif,FALSE
600,LC09_L2SP_197025_20230303_02_T1,2023-03-03T10:28:18.939096Z,landsat-9,56.86,T1,NA,TRUE,TRUE,2023-03-03,3,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230303_lc09_l2sp_197025_20230303_02_t1_LST_C.tif,FALSE
601,LC09_L2SP_197024_20230303_02_T1,2023-03-03T10:27:55.065025Z,landsat-9,82.32,T1,NA,TRUE,TRUE,2023-03-03,3,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230303_lc09_l2sp_197024_20230303_02_t1_LST_C.tif,FALSE
602,LE07_L2SP_196025_20230301_02_T1,2023-03-01T08:24:48.597583Z,landsat-7,28,T1,NA,FALSE,TRUE,2023-03-01,3,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230301_le07_l2sp_196025_20230301_02_t1_LST_C.tif,FALSE
603,LE07_L2SP_196024_20230301_02_T1,2023-03-01T08:24:24.763583Z,landsat-7,1,T1,NA,FALSE,TRUE,2023-03-01,3,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230301_le07_l2sp_196024_20230301_02_t1_LST_C.tif,FALSE
604,LC09_L2SP_196025_20230224_02_T2,2023-02-24T10:22:09.549150Z,landsat-9,99.96,T2,NA,TRUE,TRUE,2023-02-24,2,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230224_lc09_l2sp_196025_20230224_02_t2_LST_C.tif,FALSE
605,LC09_L2SP_196024_20230224_02_T2,2023-02-24T10:21:45.670844Z,landsat-9,100,T2,NA,TRUE,TRUE,2023-02-24,2,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230224_lc09_l2sp_196024_20230224_02_t2_LST_C.tif,FALSE
606,LC08_L2SP_197025_20230223_02_T2,2023-02-23T10:28:09.972780Z,landsat-8,100,T2,NA,TRUE,TRUE,2023-02-23,2,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230223_lc08_l2sp_197025_20230223_02_t2_LST_C.tif,FALSE
607,LC08_L2SP_197024_20230223_02_T2,2023-02-23T10:27:46.094448Z,landsat-8,99.93,T2,NA,TRUE,TRUE,2023-02-23,2,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230223_lc08_l2sp_197024_20230223_02_t2_LST_C.tif,FALSE
608,LC08_L2SP_196025_20230216_02_T1,2023-02-16T10:22:08.402913Z,landsat-8,87.74,T1,NA,TRUE,TRUE,2023-02-16,2,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230216_lc08_l2sp_196025_20230216_02_t1_LST_C.tif,FALSE
609,LC08_L2SP_196024_20230216_02_T1,2023-02-16T10:21:44.520345Z,landsat-8,93.58,T1,NA,TRUE,TRUE,2023-02-16,2,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230216_lc08_l2sp_196024_20230216_02_t1_LST_C.tif,FALSE
610,LC09_L2SP_197025_20230215_02_T1,2023-02-15T10:28:31.888412Z,landsat-9,22.66,T1,NA,TRUE,TRUE,2023-02-15,2,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230215_lc09_l2sp_197025_20230215_02_t1_LST_C.tif,FALSE
611,LC09_L2SP_197024_20230215_02_T1,2023-02-15T10:28:08.001631Z,landsat-9,48.29,T1,NA,TRUE,TRUE,2023-02-15,2,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230215_lc09_l2sp_197024_20230215_02_t1_LST_C.tif,FALSE
612,LC09_L2SP_196025_20230208_02_T1,2023-02-08T10:22:24.357919Z,landsat-9,0.05,T1,NA,TRUE,TRUE,2023-02-08,2,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230208_lc09_l2sp_196025_20230208_02_t1_LST_C.tif,FALSE
613,LC09_L2SP_196024_20230208_02_T1,2023-02-08T10:22:00.483848Z,landsat-9,0.1,T1,NA,TRUE,TRUE,2023-02-08,2,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230208_lc09_l2sp_196024_20230208_02_t1_LST_C.tif,FALSE
614,LC08_L2SP_197025_20230207_02_T1,2023-02-07T10:28:26.067989Z,landsat-8,0.03,T1,NA,TRUE,TRUE,2023-02-07,2,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230207_lc08_l2sp_197025_20230207_02_t1_LST_C.tif,FALSE
615,LC08_L2SP_197024_20230207_02_T1,2023-02-07T10:28:02.185423Z,landsat-8,0.61,T1,NA,TRUE,TRUE,2023-02-07,2,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230207_lc08_l2sp_197024_20230207_02_t1_LST_C.tif,FALSE
616,LC08_L2SP_196025_20230131_02_T2,2023-01-31T10:22:16.615900Z,landsat-8,99.93,T2,NA,TRUE,TRUE,2023-01-31,1,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230131_lc08_l2sp_196025_20230131_02_t2_LST_C.tif,FALSE
617,LC08_L2SP_196024_20230131_02_T2,2023-01-31T10:21:52.737568Z,landsat-8,100,T2,NA,TRUE,TRUE,2023-01-31,1,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230131_lc08_l2sp_196024_20230131_02_t2_LST_C.tif,FALSE
618,LC09_L2SP_197025_20230130_02_T1,2023-01-30T10:28:31.384173Z,landsat-9,69.03,T1,NA,TRUE,TRUE,2023-01-30,1,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230130_lc09_l2sp_197025_20230130_02_t1_LST_C.tif,FALSE
619,LC09_L2SP_197024_20230130_02_T2,2023-01-30T10:28:07.505865Z,landsat-9,82.2,T2,NA,TRUE,TRUE,2023-01-30,1,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230130_lc09_l2sp_197024_20230130_02_t2_LST_C.tif,FALSE
620,LC09_L2SP_196025_20230123_02_T2,2023-01-23T10:22:14.026168Z,landsat-9,97.46,T2,NA,TRUE,TRUE,2023-01-23,1,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230123_lc09_l2sp_196025_20230123_02_t2_LST_C.tif,FALSE
621,LC09_L2SP_196024_20230123_02_T2,2023-01-23T10:21:50.139389Z,landsat-9,97.91,T2,NA,TRUE,TRUE,2023-01-23,1,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230123_lc09_l2sp_196024_20230123_02_t2_LST_C.tif,FALSE
622,LC08_L2SP_197025_20230122_02_T2,2023-01-22T10:28:24.757702Z,landsat-8,99.96,T2,NA,TRUE,TRUE,2023-01-22,1,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230122_lc08_l2sp_197025_20230122_02_t2_LST_C.tif,FALSE
623,LC08_L2SP_197024_20230122_02_T2,2023-01-22T10:28:00.879370Z,landsat-8,90.32,T2,NA,TRUE,TRUE,2023-01-22,1,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230122_lc08_l2sp_197024_20230122_02_t2_LST_C.tif,FALSE
624,LC08_L2SP_196025_20230115_02_T1,2023-01-15T10:22:12.314559Z,landsat-8,83.95,T1,NA,TRUE,TRUE,2023-01-15,1,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230115_lc08_l2sp_196025_20230115_02_t1_LST_C.tif,FALSE
625,LC08_L2SP_196024_20230115_02_T1,2023-01-15T10:21:48.431991Z,landsat-8,59.38,T1,NA,TRUE,TRUE,2023-01-15,1,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230115_lc08_l2sp_196024_20230115_02_t1_LST_C.tif,FALSE
626,LC09_L2SP_197025_20230114_02_T2,2023-01-14T10:28:28.062845Z,landsat-9,100,T2,NA,TRUE,TRUE,2023-01-14,1,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230114_lc09_l2sp_197025_20230114_02_t2_LST_C.tif,FALSE
627,LC09_L2SP_197024_20230114_02_T2,2023-01-14T10:28:04.184539Z,landsat-9,100,T2,NA,TRUE,TRUE,2023-01-14,1,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230114_lc09_l2sp_197024_20230114_02_t2_LST_C.tif,FALSE
628,LC09_L2SP_196025_20230107_02_T1,2023-01-07T10:22:20.638446Z,landsat-9,90.53,T1,NA,TRUE,TRUE,2023-01-07,1,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230107_lc09_l2sp_196025_20230107_02_t1_LST_C.tif,FALSE
629,LC09_L2SP_196024_20230107_02_T2,2023-01-07T10:21:56.755901Z,landsat-9,95.38,T2,NA,TRUE,TRUE,2023-01-07,1,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230107_lc09_l2sp_196024_20230107_02_t2_LST_C.tif,FALSE
630,LC08_L2SP_197025_20230106_02_T2,2023-01-06T10:28:28.832230Z,landsat-8,89.46,T2,NA,TRUE,TRUE,2023-01-06,1,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230106_lc08_l2sp_197025_20230106_02_t2_LST_C.tif,FALSE
631,LC08_L2SP_197024_20230106_02_T1,2023-01-06T10:28:04.949663Z,landsat-8,54.48,T1,NA,TRUE,TRUE,2023-01-06,1,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20230106_lc08_l2sp_197024_20230106_02_t1_LST_C.tif,FALSE
632,LC08_L2SP_196025_20221230_02_T1,2022-12-30T10:22:18.520624Z,landsat-8,99.93,T1,NA,TRUE,TRUE,2022-12-30,12,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20221230_lc08_l2sp_196025_20221230_02_t1_LST_C.tif,FALSE
633,LC09_L2SP_197025_20221229_02_T1,2022-12-29T10:28:30.608705Z,landsat-9,79.97,T1,NA,TRUE,TRUE,2022-12-29,12,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20221229_lc09_l2sp_197025_20221229_02_t1_LST_C.tif,FALSE
634,LC09_L2SP_196025_20221222_02_T2,2022-12-22T10:22:17.605458Z,landsat-9,85.18,T2,NA,TRUE,TRUE,2022-12-22,12,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20221222_lc09_l2sp_196025_20221222_02_t2_LST_C.tif,FALSE
635,LC08_L2SP_197025_20221221_02_T1,2022-12-21T10:28:28.006786Z,landsat-8,72.1,T1,NA,TRUE,TRUE,2022-12-21,12,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20221221_lc08_l2sp_197025_20221221_02_t1_LST_C.tif,FALSE
636,LC08_L2SP_196025_20221214_02_T2,2022-12-14T10:22:23.256919Z,landsat-8,77.41,T2,NA,TRUE,TRUE,2022-12-14,12,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20221214_lc08_l2sp_196025_20221214_02_t2_LST_C.tif,FALSE
637,LC09_L2SP_197025_20221213_02_T2,2022-12-13T10:28:31.506866Z,landsat-9,35.41,T2,NA,TRUE,TRUE,2022-12-13,12,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20221213_lc09_l2sp_197025_20221213_02_t2_LST_C.tif,FALSE
638,LC09_L2SP_197024_20221213_02_T1,2022-12-13T10:28:07.628559Z,landsat-9,28.56,T1,NA,TRUE,TRUE,2022-12-13,12,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20221213_lc09_l2sp_197024_20221213_02_t1_LST_C.tif,FALSE
639,LC09_L2SP_196025_20221206_02_T2,2022-12-06T10:22:19.821056Z,landsat-9,97.35,T2,NA,TRUE,TRUE,2022-12-06,12,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20221206_lc09_l2sp_196025_20221206_02_t2_LST_C.tif,FALSE
640,LC09_L2SP_196024_20221206_02_T2,2022-12-06T10:21:55.942749Z,landsat-9,92.38,T2,NA,TRUE,TRUE,2022-12-06,12,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20221206_lc09_l2sp_196024_20221206_02_t2_LST_C.tif,FALSE
641,LC08_L2SP_197025_20221205_02_T2,2022-12-05T10:28:37.890123Z,landsat-8,99.97,T2,NA,TRUE,TRUE,2022-12-05,12,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20221205_lc08_l2sp_197025_20221205_02_t2_LST_C.tif,FALSE
642,LC08_L2SP_197024_20221205_02_T2,2022-12-05T10:28:14.007555Z,landsat-8,100,T2,NA,TRUE,TRUE,2022-12-05,12,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20221205_lc08_l2sp_197024_20221205_02_t2_LST_C.tif,FALSE
643,LC08_L2SP_196025_20221128_02_T2,2022-11-28T10:22:27.333107Z,landsat-8,100,T2,NA,TRUE,TRUE,2022-11-28,11,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20221128_lc08_l2sp_196025_20221128_02_t2_LST_C.tif,FALSE
644,LC08_L2SP_196024_20221128_02_T2,2022-11-28T10:22:03.450541Z,landsat-8,100,T2,NA,TRUE,TRUE,2022-11-28,11,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20221128_lc08_l2sp_196024_20221128_02_t2_LST_C.tif,FALSE
645,LC09_L2SP_197025_20221127_02_T1,2022-11-27T10:28:30.672485Z,landsat-9,100,T1,NA,TRUE,TRUE,2022-11-27,11,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20221127_lc09_l2sp_197025_20221127_02_t1_LST_C.tif,FALSE
646,LC09_L2SP_197024_20221127_02_T1,2022-11-27T10:28:06.794178Z,landsat-9,100,T1,NA,TRUE,TRUE,2022-11-27,11,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20221127_lc09_l2sp_197024_20221127_02_t1_LST_C.tif,FALSE
647,LC09_L2SP_196025_20221120_02_T2,2022-11-20T10:22:21.773705Z,landsat-9,92.95,T2,NA,TRUE,TRUE,2022-11-20,11,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20221120_lc09_l2sp_196025_20221120_02_t2_LST_C.tif,FALSE
648,LC09_L2SP_196024_20221120_02_T1,2022-11-20T10:21:57.895398Z,landsat-9,54.23,T1,NA,TRUE,TRUE,2022-11-20,11,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20221120_lc09_l2sp_196024_20221120_02_t1_LST_C.tif,FALSE
649,LC08_L2SP_197025_20221119_02_T2,2022-11-19T10:28:35.717253Z,landsat-8,84.29,T2,NA,TRUE,TRUE,2022-11-19,11,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20221119_lc08_l2sp_197025_20221119_02_t2_LST_C.tif,FALSE
650,LC08_L2SP_197024_20221119_02_T1,2022-11-19T10:28:11.834685Z,landsat-8,48.87,T1,NA,TRUE,TRUE,2022-11-19,11,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20221119_lc08_l2sp_197024_20221119_02_t1_LST_C.tif,FALSE
651,LC08_L2SP_196025_20221112_02_T1,2022-11-12T10:22:28.615111Z,landsat-8,77.2,T1,NA,TRUE,TRUE,2022-11-12,11,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20221112_lc08_l2sp_196025_20221112_02_t1_LST_C.tif,FALSE
652,LC08_L2SP_196024_20221112_02_T1,2022-11-12T10:22:04.728308Z,landsat-8,46.49,T1,NA,TRUE,TRUE,2022-11-12,11,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20221112_lc08_l2sp_196024_20221112_02_t1_LST_C.tif,FALSE
653,LC09_L2SP_197025_20221111_02_T1,2022-11-11T10:28:32.247628Z,landsat-9,77.77,T1,NA,TRUE,TRUE,2022-11-11,11,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20221111_lc09_l2sp_197025_20221111_02_t1_LST_C.tif,FALSE
654,LC09_L2SP_196025_20221104_02_T1,2022-11-04T10:22:17.956157Z,landsat-9,88.34,T1,NA,TRUE,TRUE,2022-11-04,11,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20221104_lc09_l2sp_196025_20221104_02_t1_LST_C.tif,FALSE
655,LC08_L2SP_197025_20221103_02_T2,2022-11-03T10:28:43.098509Z,landsat-8,96.55,T2,NA,TRUE,TRUE,2022-11-03,11,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20221103_lc08_l2sp_197025_20221103_02_t2_LST_C.tif,FALSE
656,LC08_L2SP_197024_20221103_02_T1,2022-11-03T10:28:19.215941Z,landsat-8,100,T1,NA,TRUE,TRUE,2022-11-03,11,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20221103_lc08_l2sp_197024_20221103_02_t1_LST_C.tif,FALSE
657,LE07_L2SP_197025_20221102_02_T1,2022-11-02T08:46:17.633026Z,landsat-7,30,T1,NA,FALSE,TRUE,2022-11-02,11,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20221102_le07_l2sp_197025_20221102_02_t1_LST_C.tif,FALSE
658,LE07_L2SP_197024_20221102_02_T1,2022-11-02T08:45:53.796427Z,landsat-7,14,T1,NA,FALSE,TRUE,2022-11-02,11,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20221102_le07_l2sp_197024_20221102_02_t1_LST_C.tif,FALSE
659,LE07_L2SP_196025_20221028_02_T1,2022-10-28T08:41:08.958672Z,landsat-7,62,T1,NA,FALSE,TRUE,2022-10-28,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20221028_le07_l2sp_196025_20221028_02_t1_LST_C.tif,FALSE
660,LE07_L2SP_196024_20221028_02_T1,2022-10-28T08:40:45.122824Z,landsat-7,21,T1,NA,FALSE,TRUE,2022-10-28,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20221028_le07_l2sp_196024_20221028_02_t1_LST_C.tif,FALSE
661,LC08_L2SP_196025_20221027_02_T1,2022-10-27T10:22:31.370595Z,landsat-8,18.47,T1,NA,TRUE,TRUE,2022-10-27,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20221027_lc08_l2sp_196025_20221027_02_t1_LST_C.tif,FALSE
662,LC08_L2SP_196024_20221027_02_T1,2022-10-27T10:22:07.488027Z,landsat-8,49.27,T1,NA,TRUE,TRUE,2022-10-27,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20221027_lc08_l2sp_196024_20221027_02_t1_LST_C.tif,FALSE
663,LC09_L2SP_197025_20221026_02_T1,2022-10-26T10:28:31.539030Z,landsat-9,20.46,T1,NA,TRUE,TRUE,2022-10-26,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20221026_lc09_l2sp_197025_20221026_02_t1_LST_C.tif,FALSE
664,LC09_L2SP_197024_20221026_02_T1,2022-10-26T10:28:07.652249Z,landsat-9,35.61,T1,NA,TRUE,TRUE,2022-10-26,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20221026_lc09_l2sp_197024_20221026_02_t1_LST_C.tif,FALSE
665,LC09_L2SP_196025_20221019_02_T1,2022-10-19T10:22:20.763271Z,landsat-9,46.62,T1,NA,TRUE,TRUE,2022-10-19,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20221019_lc09_l2sp_196025_20221019_02_t1_LST_C.tif,FALSE
666,LC09_L2SP_196024_20221019_02_T1,2022-10-19T10:21:56.876492Z,landsat-9,49.91,T1,NA,TRUE,TRUE,2022-10-19,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20221019_lc09_l2sp_196024_20221019_02_t1_LST_C.tif,FALSE
667,LC08_L2SP_197025_20221018_02_T1,2022-10-18T10:28:37.513590Z,landsat-8,80.74,T1,NA,TRUE,TRUE,2022-10-18,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20221018_lc08_l2sp_197025_20221018_02_t1_LST_C.tif,FALSE
668,LC08_L2SP_197024_20221018_02_T1,2022-10-18T10:28:13.622551Z,landsat-8,37.13,T1,NA,TRUE,TRUE,2022-10-18,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20221018_lc08_l2sp_197024_20221018_02_t1_LST_C.tif,FALSE
669,LC08_L2SP_196025_20221011_02_T1,2022-10-11T10:22:25.180632Z,landsat-8,23.09,T1,NA,TRUE,TRUE,2022-10-11,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20221011_lc08_l2sp_196025_20221011_02_t1_LST_C.tif,FALSE
670,LC08_L2SP_196024_20221011_02_T1,2022-10-11T10:22:01.298066Z,landsat-8,60.84,T1,NA,TRUE,TRUE,2022-10-11,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20221011_lc08_l2sp_196024_20221011_02_t1_LST_C.tif,FALSE
671,LC09_L2SP_197025_20221010_02_T1,2022-10-10T10:28:28.021508Z,landsat-9,58.95,T1,NA,TRUE,TRUE,2022-10-10,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20221010_lc09_l2sp_197025_20221010_02_t1_LST_C.tif,FALSE
672,LC09_L2SP_197024_20221010_02_T1,2022-10-10T10:28:04.130492Z,landsat-9,74.05,T1,NA,TRUE,TRUE,2022-10-10,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20221010_lc09_l2sp_197024_20221010_02_t1_LST_C.tif,FALSE
673,LC09_L2SP_196025_20221003_02_T1,2022-10-03T10:22:14.902988Z,landsat-9,77.63,T1,NA,TRUE,TRUE,2022-10-03,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20221003_lc09_l2sp_196025_20221003_02_t1_LST_C.tif,FALSE
